source,time_s,time_ns,action,controller_state,hand_in_frame
"xbox","1681250774","918423891","0","0",""
"xbox","1681250775","18433570","0","0",""
"xbox","1681250775","118379116","0","0",""
"xbox","1681250775","218460559","0","0",""
"xbox","1681250775","318444728","0","0",""
"xbox","1681250775","418448925","0","0",""
"xbox","1681250775","518376350","0","0",""
"xbox","1681250775","618434906","4","0",""
"xbox","1681250775","718368530","4","0",""
"xbox","1681250775","818378925","4","0",""
"xbox","1681250775","918444871","4","0",""
"xbox","1681250776","290851593","4","0",""
"xbox","1681250776","481656312","4","0",""
"xbox","1681250776","844605445","4","0",""
"xbox","1681250776","982881069","4","0",""
"xbox","1681250777","44764757","4","0",""
"xbox","1681250777","419494867","4","0",""
"xbox","1681250777","979632854","4","0",""
"xbox","1681250778","79723119","4","0",""
"xbox","1681250778","179750204","4","0",""
"xbox","1681250778","565408706","4","0",""
"xbox","1681250778","718476533","4","0",""
"xbox","1681250779","79598188","4","0",""
"xbox","1681250779","235716342","4","0",""
"xbox","1681250779","579752445","0","0",""
"xbox","1681250779","679921388","0","0",""
"xbox","1681250779","779939651","0","0",""
"xbox","1681250779","879950284","2","0",""
"xbox","1681250781","45653343","2","0",""
"xbox","1681250782","100159883","2","0",""
"xbox","1681250783","101839780","2","0",""
"xbox","1681250783","991427421","0","0",""
"xbox","1681250784","91472864","0","0",""
"xbox","1681250784","191530466","4","0",""
"xbox","1681250784","291568279","4","0",""
"xbox","1681250784","391500473","4","0",""
"xbox","1681250784","787521600","4","0",""
"xbox","1681250784","910238027","4","0",""
"xbox","1681250784","987667560","4","0",""
"xbox","1681250785","368729114","4","0",""
"xbox","1681250785","555279016","4","0",""
"xbox","1681250785","907883405","4","0",""
"xbox","1681250786","60375213","4","0",""
"xbox","1681250786","458456993","4","0",""
"xbox","1681250786","569247722","4","0",""
"xbox","1681250786","991161823","4","0",""
"xbox","1681250787","91313123","4","0",""
"xbox","1681250787","191344499","4","0",""
"xbox","1681250787","546482801","4","0",""
"xbox","1681250787","646546602","4","0",""
"xbox","1681250787","746541261","4","0",""
"xbox","1681250788","131855964","4","0",""
"xbox","1681250788","266956090","4","0",""
"xbox","1681250788","331878185","4","0",""
"xbox","1681250788","721465349","4","0",""
"xbox","1681250788","871369361","4","0",""
"xbox","1681250789","301409244","4","0",""
"xbox","1681250789","401575088","4","0",""
"xbox","1681250789","501574039","4","0",""
"xbox","1681250789","792958021","4","0",""
"xbox","1681250790","219161272","4","0",""
"xbox","1681250790","382292270","4","0",""
"xbox","1681250790","739743709","4","0",""
"xbox","1681250790","894259214","4","0",""
"xbox","1681250791","251029729","4","0",""
"xbox","1681250791","390644073","4","0",""
"xbox","1681250791","451200246","4","0",""
"xbox","1681250791","861737251","4","0",""
"xbox","1681250792","24694204","4","0",""
"xbox","1681250792","396466016","4","0",""
"xbox","1681250792","531049013","4","0",""
"xbox","1681250793","20159482","4","0",""
"xbox","1681250793","120292186","4","0",""
"xbox","1681250793","220370769","4","0",""
"xbox","1681250793","589026212","4","0",""
"xbox","1681250793","729093074","4","0",""
"xbox","1681250793","789059638","4","0",""
"xbox","1681250794","144150733","4","0",""
"xbox","1681250794","270853042","4","0",""
"xbox","1681250794","690603256","4","0",""
"xbox","1681250794","790725469","4","0",""
"xbox","1681250794","890765666","4","0",""
"xbox","1681250795","195471763","4","0",""
"xbox","1681250795","394690990","4","0",""
"xbox","1681250795","746129989","4","0",""
"xbox","1681250795","878352165","4","0",""
"xbox","1681250796","331799030","4","0",""
"xbox","1681250796","484458923","4","0",""
"xbox","1681250796","860089540","4","0",""
"xbox","1681250797","12262582","4","0",""
"xbox","1681250797","344076633","4","0",""
"xbox","1681250797","864107370","4","0",""
"xbox","1681250798","442629337","4","0",""
"xbox","1681250798","542738914","4","0",""
"xbox","1681250798","642784357","4","0",""
"xbox","1681250798","971989154","4","0",""
"xbox","1681250799","460786342","4","0",""
"xbox","1681250799","560939311","4","0",""
"xbox","1681250799","660940170","4","0",""
"xbox","1681250800","83636045","4","0",""
"xbox","1681250800","183814764","4","0",""
"xbox","1681250800","283799886","4","0",""
"xbox","1681250800","686434030","0","0",""
"xbox","1681250800","786586761","0","0",""
"xbox","1681250800","886548042","4","0",""
"xbox","1681250800","986553668","4","0",""
"xbox","1681250801","86522579","4","0",""
"xbox","1681250801","475999832","0","0",""
"xbox","1681250801","576101541","0","0",""
"xbox","1681250801","676077604","4","0",""
"xbox","1681250801","776170730","4","0",""
"xbox","1681250802","203059434","1","0",""
"xbox","1681250803","364405870","0","0",""
"xbox","1681250803","464494943","0","0",""
"xbox","1681250803","564531564","0","0",""
"xbox","1681250803","664548873","0","0",""
"xbox","1681250803","764536857","0","0",""
"xbox","1681250803","864549160","0","0",""
"xbox","1681250803","964517593","0","0",""
"xbox","1681250804","64549446","3","0",""
"xbox","1681250804","164528131","3","0",""
"xbox","1681250804","638339996","0","0",""
"xbox","1681250804","738542556","0","0",""
"xbox","1681250804","838533401","3","0",""
"xbox","1681250804","938476562","3","0",""
"xbox","1681250805","38496494","3","0",""
"xbox","1681250805","364181756","0","0",""
"xbox","1681250805","464311838","0","0",""
"xbox","1681250805","564297199","0","0",""
"xbox","1681250805","664230108","0","0",""
"xbox","1681250805","764236450","0","0",""
"xbox","1681250805","864305973","0","0",""
"xbox","1681250805","964279890","0","0",""
"xbox","1681250806","64459562","0","0",""
"xbox","1681250806","164298057","0","0",""
"xbox","change mode","1681250806","264306068","",""
"xbox","change mode","1681250806","364285707","",""
"xbox","1681250806","464308023","0","0",""
"xbox","1681250806","564351797","0","0",""
"xbox","1681250806","664282560","0","0",""
"xbox","1681250806","764286518","0","0",""
"xbox","1681250806","864308118","0","0",""
"xbox","1681250806","964294910","0","0",""
"xbox","1681250807","64285993","0","0",""
"xbox","1681250807","164299249","0","0",""
"xbox","1681250807","264319181","0","0",""
"xbox","1681250807","364280939","0","0",""
"xbox","1681250807","464370727","0","0",""
"xbox","1681250807","564318656","0","0",""
"xbox","1681250807","664274930","0","0",""
"xbox","1681250807","764374256","0","0",""
"xbox","1681250807","864273309","0","0",""
"xbox","1681250807","964261293","0","0",""
"xbox","1681250808","64270257","0","0",""
"xbox","1681250808","164262056","0","0",""
"xbox","1681250808","264265775","0","0",""
"xbox","1681250808","364295244","0","0",""
"xbox","1681250808","464281558","1","0",""
"xbox","1681250809","645742177","0","0",""
"xbox","1681250809","745958805","0","0",""
"xbox","1681250809","845965862","0","0",""
"xbox","change mode","1681250809","945924282","",""
"xbox","change mode","1681250810","45985221","",""
"xbox","1681250810","145958662","0","0",""
"xbox","1681250810","245917797","0","0",""
"xbox","1681250810","346053600","0","0",""
"xbox","1681250810","445976495","0","0",""
"xbox","1681250810","545978784","0","0",""
"xbox","1681250810","646041154","0","0",""
"xbox","1681250810","746033906","0","0",""
"xbox","1681250810","845970153","0","0",""
"xbox","1681250810","945966005","0","0",""
"xbox","1681250811","45985221","0","0",""
"xbox","1681250811","146058797","0","0",""
"xbox","1681250811","245927095","0","0",""
"xbox","1681250811","345943689","0","0",""
"xbox","1681250811","445980787","0","0",""
"xbox","1681250811","545985221","0","0",""
"xbox","1681250811","646094560","0","0",""
"xbox","1681250811","746039390","0","0",""
"xbox","1681250811","846004247","0","0",""
"xbox","1681250811","945974588","0","0",""
"xbox","1681250812","46078443","0","0",""
"xbox","1681250812","145989418","0","0",""
"xbox","1681250812","246003627","0","0",""
"xbox","1681250812","345978975","0","0",""
"xbox","1681250812","446012496","0","0",""
"xbox","1681250812","546010732","0","0",""
"xbox","1681250812","646092891","0","0",""
"xbox","1681250812","745908260","0","0",""
"xbox","change mode","1681250812","845868349","",""
"xbox","change mode","1681250812","945996046","",""
"xbox","1681250813","45994520","0","0",""
"xbox","1681250813","145989894","0","0",""
